,Bathrooms,Street,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,SalePrice,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,UnfBsmtRat,MasVnrType_BrkFace,MasVnrType_Stone,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_CmentBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,LandContour_HLS,LandContour_Low,LandContour_Lvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,UnfSqFtRatio,Age,IsNew,Renovated,GarageAge,HasPool
1213,1.75,10.0,10.0,4,9,1.0,4.0,7.75,4.0,10.0,10.0,10.0,10.0,1.0,4.0,4.0,10.0,1.0,5.5,1.0,2.8,3.2016129032258065,5.5,5.5,10.0,11.884489021402711,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,2.0161290322580645,1.0,10.0,7.455357142857143,1.0
1214,2.5,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.814516129032258,5.5,5.5,10.0,11.809319478024031,1,0,0,0,0,2.3718918918918916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.67741935483871,1.0,1.0,7.535714285714286,1.0
1215,1.0,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,5.5,2.8,3.3225806451612905,5.5,5.5,10.0,11.736069016284437,0,0,0,0,1,4.422818791946309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.241935483870968,1.0,1.0,7.455357142857143,1.0
1216,2.5,10.0,10.0,6,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,5.5,7.0,4.0,10.0,1.0,5.5,1.0,4.6,4.26008064516129,5.5,5.5,10.0,11.626254150277232,1,0,0,0,0,5.95568386098707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,5.935483870967742,1.0,1.0,7.214285714285714,1.0
1217,4.0,10.0,10.0,8,5,1.405,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,4.6,4.338709677419355,5.5,5.5,10.0,12.343466568968994,1,0,0,0,0,3.5200000000000005,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.2903225806451613,10.0,1.0,6.357142857142857,1.0
1218,1.0,10.0,10.0,4,5,1.0,4.0,5.5,4.0,7.0,7.75,1.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,1.0,11.296012463406655,0,0,0,0,0,5.95568386098707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,9.419354838709678,1.0,10.0,7.9375,1.0
1219,1.75,10.0,10.0,6,5,2.3274999999999997,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,1.0,11.424094251263613,0,0,0,0,0,10.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,6.370967741935484,1.0,1.0,7.294642857142857,1.0
1220,1.0,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.741935483870968,5.5,5.5,10.0,11.652687407345388,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.387096774193548,1.0,1.0,7.482142857142857,1.0
1221,1.0,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,1.0,2.8,2.94758064516129,5.5,5.5,10.0,11.805595078933049,1,0,0,0,0,2.985294117647059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.096774193548387,1.0,1.0,7.428571428571429,1.0
1222,2.5,10.0,10.0,6,6,2.8,4.0,5.5,4.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,3.25,7.75,1.0,2.8,2.905241935483871,5.5,5.5,10.0,11.870599909242044,1,0,0,0,0,8.303846153846154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.564516129032258,1.0,10.0,7.910714285714286,1.0
1223,2.5,10.0,10.0,5,3,1.2475,4.0,5.5,4.0,4.0,5.5,1.0,7.0,5.5,4.0,4.0,5.5,1.0,5.5,1.0,4.6,4.193548387096774,5.5,5.5,10.0,11.834284063781393,0,0,0,0,1,6.814606741573034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.274193548387096,1.0,1.0,7.830357142857143,1.0
1224,4.75,10.0,10.0,7,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,10.0,4.6,3.346774193548387,5.5,5.5,10.0,12.122691036591123,1,0,0,0,0,1.7309644670050761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.7258064516129032,1.0,10.0,6.464285714285714,1.0
1225,1.75,10.0,10.0,6,8,1.354375,4.0,7.75,4.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,5.5,2.8,2.596774193548387,5.5,5.5,10.0,11.884489021402711,1,0,0,0,0,2.2397959183673466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.403225806451612,1.0,1.0,7.669642857142857,1.0
1226,3.25,10.0,10.0,6,5,1.41625,7.0,5.5,7.0,7.0,10.0,10.0,10.0,5.5,4.0,7.0,10.0,3.25,7.75,10.0,6.4,5.040322580645161,5.5,5.5,10.0,12.273731294003989,0,0,1,0,0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.435483870967742,1.0,1.0,6.383928571428571,1.0
1227,2.5,10.0,10.0,5,8,2.6875,4.0,5.5,4.0,7.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,1.0,5.5,1.0,4.6,4.483870967741936,5.5,5.5,10.0,11.898187865760873,0,0,0,0,1,4.128289473684211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.2903225806451613,1.0,10.0,6.785714285714286,1.0
1228,3.25,10.0,10.0,9,5,5.30875,10.0,5.5,10.0,7.0,10.0,10.0,10.0,2.125,4.0,10.0,10.0,3.25,7.75,10.0,6.4,7.362903225806452,5.5,5.5,10.0,12.813917896253697,1,0,0,0,0,1.8566392479435958,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.2903225806451613,10.0,1.0,6.357142857142857,1.0
1229,2.5,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,5.5,4.0,4.0,4.0,1.0,5.5,1.0,2.8,3.443548387096774,5.5,5.5,10.0,11.751942365440728,0,1,0,0,0,4.424186046511628,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.258064516129032,1.0,1.0,7.642857142857143,1.0
1230,4.0,10.0,10.0,5,5,1.005625,4.0,5.5,7.0,7.0,10.0,10.0,10.0,5.5,7.0,4.0,10.0,3.25,5.5,5.5,4.6,4.629032258064516,5.5,5.5,1.0,12.154779351142624,0,0,1,0,0,5.311535635562087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,5.645161290322581,1.0,1.0,7.160714285714286,1.0
1231,2.5,10.0,10.0,5,6,1.675,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,4.6,4.266129032258064,5.5,5.5,10.0,11.794337924408413,1,0,0,0,0,3.465641952983725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.67741935483871,1.0,1.0,7.535714285714286,1.0
1232,2.5,10.0,10.0,4,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,3.25,7.0,4.0,10.0,1.0,5.5,1.0,4.6,3.7943548387096775,5.5,5.5,10.0,11.53076538309856,0,0,0,1,0,5.95568386098707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,7.82258064516129,1.0,1.0,7.5625,1.0
1233,2.5,10.0,10.0,5,5,2.0125,4.0,5.5,4.0,7.0,3.25,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,5.5,4.6,4.211693548387097,5.5,5.5,10.0,11.863582336583399,1,0,0,0,0,2.4242424242424243,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.693548387096774,1.0,1.0,7.723214285714286,1.0
1234,1.75,10.0,10.0,5,6,1.0,4.0,5.5,4.0,7.0,5.5,1.0,7.0,5.5,4.0,4.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,1.0,11.77528972943772,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,9.709677419354838,1.0,10.0,8.955357142857142,1.0
1235,1.75,10.0,10.0,5,5,1.0,4.0,5.5,7.0,7.0,7.75,10.0,4.0,5.5,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.088709677419355,3.25,3.25,1.0,11.841415931849784,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.821428571428571,1.0
1236,3.25,10.0,10.0,7,5,1.59625,7.0,5.5,7.0,7.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,1.0,5.5,5.5,4.6,3.8669354838709675,5.5,5.5,10.0,12.075394321888057,0,0,1,0,0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.306451612903226,1.0,1.0,6.544642857142857,1.0
1237,3.25,10.0,10.0,7,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,5.5,4.0,7.0,10.0,3.25,7.75,10.0,4.6,3.625,5.5,5.5,10.0,12.180754837545884,0,0,1,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.435483870967742,1.0,10.0,6.410714285714286,1.0
1238,1.75,10.0,10.0,6,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.9274193548387095,5.5,5.5,10.0,11.867097278690842,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.435483870967742,1.0,1.0,6.383928571428571,1.0
1239,2.5,10.0,10.0,8,5,1.18,7.0,5.5,7.0,7.0,10.0,10.0,10.0,3.25,4.0,10.0,10.0,3.25,7.75,5.5,4.6,3.8548387096774195,5.5,5.5,10.0,12.490875577231112,1,0,0,0,0,7.390243902439024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1.435483870967742,1.0,1.0,6.383928571428571,1.0
1240,4.75,10.0,10.0,7,5,2.4175,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,4.6,4.284274193548387,5.5,5.5,10.0,12.323411137947407,1,0,0,0,0,4.400452488687783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.0161290322580645,1.0,1.0,6.491071428571429,1.0
1241,2.5,10.0,10.0,7,6,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,6.4,6.770161290322581,5.5,5.5,10.0,12.422505731952896,1,0,0,0,0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.2903225806451613,10.0,1.0,6.357142857142857,1.0
1242,4.0,10.0,10.0,7,6,1.455625,4.0,5.5,7.0,7.0,5.5,10.0,10.0,4.375,4.0,7.0,10.0,5.5,5.5,5.5,4.6,4.193548387096774,5.5,5.5,10.0,12.043553716032399,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,6.516129032258065,1.0,1.0,7.321428571428571,1.0
1243,4.75,10.0,10.0,10,5,1.0,10.0,5.5,10.0,10.0,10.0,10.0,10.0,3.25,4.0,10.0,10.0,3.25,7.75,10.0,6.4,6.141129032258065,5.5,5.5,10.0,13.049792684569493,1,0,0,0,0,3.991329479768786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.2903225806451613,10.0,1.0,6.357142857142857,1.0
1244,1.0,10.0,5.5,8,7,1.0,4.0,5.5,7.0,7.0,3.25,10.0,10.0,4.375,4.0,7.0,10.0,5.5,7.75,1.0,4.6,3.4193548387096775,5.5,5.5,10.0,12.345834587905333,0,0,0,0,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,9.419354838709678,1.0,10.0,8.366071428571429,1.0
1245,4.75,10.0,10.0,6,7,1.41625,4.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,10.0,4.6,3.8850806451612905,5.5,5.5,10.0,12.089538829274222,0,0,1,0,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.870967741935484,1.0,10.0,6.973214285714286,1.0
1246,3.25,10.0,10.0,7,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,4.6,4.719758064516129,5.5,5.5,10.0,12.136186518066006,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.2903225806451613,1.0,10.0,6.383928571428571,1.0
1247,2.5,10.0,10.0,6,5,2.884375,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,6.4,6.370967741935484,5.5,5.5,10.0,12.042965307660024,1,0,0,0,0,5.206521739130435,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,6.225806451612903,1.0,1.0,7.267857142857143,1.0
1248,1.75,10.0,10.0,6,5,1.0,4.0,5.5,7.0,7.0,3.25,1.0,10.0,4.375,4.0,4.0,10.0,3.25,7.75,1.0,4.6,3.3951612903225805,3.25,3.25,5.5,11.771436160121729,0,0,0,0,1,6.093877551020409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.709677419354838,1.0,10.0,7.910714285714286,1.0
1249,1.0,10.0,10.0,5,7,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.6693548387096775,5.5,5.5,10.0,11.686878772093667,1,0,0,0,0,3.5273972602739727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.564516129032258,1.0,1.0,7.883928571428571,1.0
1250,4.75,10.0,10.0,7,5,1.0,7.0,5.5,4.0,7.0,10.0,10.0,10.0,4.375,4.0,10.0,10.0,5.5,5.5,10.0,4.6,4.157258064516129,5.5,5.5,10.0,12.404923504275338,1,0,0,0,0,5.457345971563981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.387096774193548,1.0,1.0,7.482142857142857,1.0
1251,2.5,10.0,10.0,7,5,1.916875,7.0,5.5,7.0,7.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,3.25,7.75,5.5,4.6,3.8911290322580645,5.5,5.5,10.0,12.053795210084596,1,0,0,0,0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.7258064516129032,1.0,1.0,6.4375,1.0
1252,2.5,10.0,10.0,5,6,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,5.5,2.8,2.741935483870968,5.5,5.5,10.0,11.77528972943772,1,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.241935483870968,1.0,1.0,7.455357142857143,1.0
1253,4.75,10.0,10.0,7,7,1.0,7.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,7.0,10.0,5.5,7.75,5.5,4.6,4.133064516129032,5.5,5.5,10.0,12.591335046320818,1,0,0,0,0,1.2718120805369129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.870967741935484,1.0,10.0,7.241071428571429,1.0
1254,3.25,10.0,10.0,7,5,1.5175,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,10.0,4.6,3.401209677419355,5.5,5.5,10.0,12.016122061571728,0,0,1,0,0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.870967741935484,1.0,10.0,6.491071428571429,1.0
1255,1.0,10.0,10.0,6,6,1.0,4.0,5.5,4.0,4.0,5.5,10.0,7.0,4.375,4.0,4.0,10.0,3.25,7.75,1.0,2.8,4.387096774193548,5.5,5.5,10.0,11.755871643580617,0,0,0,0,1,5.673076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.564516129032258,1.0,10.0,7.133928571428571,1.0
1256,4.0,10.0,10.0,8,5,4.11625,7.0,5.5,7.0,7.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,3.25,5.5,10.0,4.6,5.179435483870968,5.5,5.5,10.0,12.616525295149378,1,0,0,0,0,4.045317220543806,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,3.3225806451612905,1.0,1.0,6.732142857142857,1.0
1257,1.0,10.0,10.0,5,8,1.0,4.0,5.5,1.0,7.0,10.0,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,10.0,11.511924964636645,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,9.85483870967742,1.0,10.0,8.6875,1.0
1258,4.0,10.0,10.0,7,5,2.0237499999999997,7.0,5.5,7.0,7.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,1.0,5.5,10.0,4.6,3.4193548387096775,5.5,5.5,10.0,12.154779351142624,1,0,0,0,0,3.1133177570093458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.7258064516129032,1.0,1.0,6.4375,1.0
1259,3.25,10.0,10.0,6,8,1.0,4.0,5.5,7.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.782258064516129,5.5,5.5,10.0,11.925035115797062,1,0,0,0,0,1.1195445920303606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,6.951612903225806,1.0,1.0,7.401785714285714,1.0
1260,3.25,10.0,10.0,6,5,1.0,4.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,10.0,4.6,4.036290322580645,5.5,5.5,10.0,12.106252310247962,0,0,1,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.741935483870968,1.0,1.0,6.625,1.0
1261,1.0,10.0,10.0,5,6,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,3.0443548387096775,5.5,5.5,10.0,11.766792188927278,1,0,0,0,0,5.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.983870967741936,1.0,1.0,7.776785714285714,1.0
1262,2.5,10.0,10.0,4,5,1.0,4.0,5.5,4.0,7.0,10.0,10.0,7.0,6.625,4.0,4.0,7.0,5.5,5.5,1.0,2.8,2.838709677419355,5.5,5.5,10.0,11.992260421644849,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,4.193548387096774,1.0,10.0,7.75,1.0
1263,1.0,10.0,10.0,6,6,1.0,4.0,5.5,4.0,7.0,10.0,10.0,7.0,4.375,4.0,4.0,10.0,3.25,7.75,1.0,4.6,4.14516129032258,5.5,5.5,1.0,12.103486056755072,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,9.564516129032258,1.0,10.0,8.151785714285715,1.0
1264,4.0,10.0,10.0,6,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,1.0,5.5,10.0,4.6,4.090725806451613,5.5,5.5,10.0,12.106252310247962,1,0,0,0,0,8.296085409252669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.596774193548387,1.0,10.0,6.625,1.0
1265,4.75,10.0,10.0,7,5,2.2262500000000003,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,1.0,4.6,4.060483870967742,5.5,5.5,10.0,12.122147410592412,0,0,0,0,1,4.138929088277858,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.306451612903226,1.0,1.0,6.544642857142857,1.0
1266,1.75,10.0,10.0,7,4,1.0,1.0,5.5,4.0,7.0,5.5,1.0,4.0,5.5,7.0,4.0,10.0,3.25,7.75,1.0,2.8,2.8629032258064515,5.5,5.5,1.0,11.711776323715394,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,9.564516129032258,1.0,10.0,7.616071428571429,1.0
1267,2.5,10.0,10.0,9,5,1.0,10.0,5.5,10.0,7.0,10.0,10.0,10.0,4.375,4.0,10.0,10.0,3.25,7.75,10.0,6.4,5.512096774193548,5.5,5.5,10.0,12.84397135185964,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1.435483870967742,1.0,10.0,6.383928571428571,1.0
1268,4.75,10.0,5.5,8,9,4.555,4.0,7.75,4.0,7.0,10.0,10.0,10.0,5.5,4.0,7.0,10.0,5.5,7.75,1.0,6.4,7.133064516129032,5.5,5.5,10.0,12.850554654108839,0,0,1,0,0,7.626373626373627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,2.8870967741935485,1.0,10.0,7.053571428571429,1.0
